Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Agent_Rating,Distance
vgjr167867003,33,17.426228,78.407495,17.436228,78.417495,2022-03-05,1900-01-01 08:30:00,1900-01-01 08:40:00,Sandstorms,low,motorcycle ,Metropolitian ,140,Electronics,4.4,1.5368525026403286
jqco336937571,20,12.934365,77.616155,13.024365,77.706155,2022-03-18,1900-01-01 20:35:00,1900-01-01 20:50:00,Fog,jam,motorcycle ,Metropolitian ,220,Home,4.6,13.973196862151427
iwkp065421476,31,11.003669,76.976494,11.063669,77.036494,2022-03-13,1900-01-01 23:25:00,1900-01-01 23:40:00,Windy,low,motorcycle ,Metropolitian ,100,Toys,4.3,9.348416435227227
nwvu459529234,36,22.311358,73.164798,22.381358,73.234798,2022-03-31,1900-01-01 19:55:00,1900-01-01 20:05:00,Fog,jam,motorcycle ,Metropolitian ,175,Shoes,5.0,10.602482632372023
jjcl090851660,31,12.986047,80.218114,13.096047,80.328114,2022-03-23,1900-01-01 21:20:00,1900-01-01 21:30:00,Sandstorms,jam,motorcycle ,Metropolitian ,50,Grocery,4.2,17.07628248791656
bpbi053158546,39,17.41233,78.449654,17.47233,78.509654,2022-03-24,1900-01-01 21:45:00,1900-01-01 21:50:00,Stormy,jam,scooter ,Metropolitian ,170,Electronics,4.1,9.220847343468021
ksec432319879,29,21.17106,72.789292,21.25106,72.869292,2022-03-12,1900-01-01 19:40:00,1900-01-01 19:55:00,Sunny,jam,van,Metropolitian ,85,Outdoors,4.6,12.161622244335105
rszv454658332,29,21.186884,72.793616,21.226884,72.833616,2022-03-03,1900-01-01 14:50:00,1900-01-01 15:00:00,Sandstorms,high,scooter ,Urban ,115,Apparel,4.6,6.080891366867616
cdyc438548517,37,11.026117,76.944652,11.056117,76.974652,2022-03-09,1900-01-01 18:10:00,1900-01-01 18:20:00,Fog,medium,motorcycle ,Metropolitian ,135,Books,4.9,4.674150155178692
xoka811702118,33,0.0,0.0,0.04,0.04,2022-03-17,1900-01-01 12:20:00,1900-01-01 12:30:00,Cloudy,high,motorcycle ,Urban ,130,Skincare,4.7,6.290143365938739
nyum131271823,31,19.065838,72.832658,19.135838,72.902658,2022-03-18,1900-01-01 23:40:00,1900-01-01 23:50:00,Cloudy,low,scooter ,Metropolitian ,175,Pet Supplies,3.9,10.709018163440874
iwoy649851528,37,0.0,0.0,0.04,0.04,2022-03-19,1900-01-01 12:50:00,1900-01-01 12:55:00,Windy,high,motorcycle ,Urban ,205,Outdoors,4.6,6.290143365938739
lhus187289759,26,12.98041,77.640489,13.04041,77.700489,2022-03-07,1900-01-01 23:20:00,1900-01-01 23:30:00,Sandstorms,low,motorcycle ,Other,115,Toys,4.4,9.31489759912847
szbb646301545,24,11.022477,76.995667,11.132477,77.105667,2022-03-04,1900-01-01 17:50:00,1900-01-01 18:00:00,Stormy,medium,motorcycle ,Metropolitian ,150,Clothing,4.6,17.13750624913771
bwgn919229310,23,0.0,0.0,0.02,0.02,2022-04-03,1900-01-01 10:25:00,1900-01-01 10:35:00,Windy,low,scooter ,Metropolitian ,95,Pet Supplies,4.8,3.1450717787737443
pdxn136638766,36,0.0,0.0,0.01,0.01,2022-03-11,1900-01-01 09:10:00,1900-01-01 09:25:00,Windy,low,scooter ,Metropolitian ,135,Electronics,4.9,1.5725359013624185
zzsx562940707,39,12.310972,76.659264,12.350972,76.699264,2022-04-01,1900-01-01 12:30:00,1900-01-01 12:45:00,Cloudy,high,motorcycle ,Metropolitian ,140,Cosmetics,4.8,6.218010937365093
gyvm380029078,20,11.025083,77.015393,11.105083,77.095393,2022-03-20,1900-01-01 17:10:00,1900-01-01 17:20:00,Sandstorms,medium,motorcycle ,Metropolitian ,120,Toys,4.7,12.463900240015128
umwc109456087,20,12.316967,76.603067,12.446967,76.733067,2022-03-31,1900-01-01 19:15:00,1900-01-01 19:30:00,Cloudy,jam,motorcycle ,Urban ,180,Sports,5.0,20.206609421027085
dsbe906886027,29,22.538731,88.364878,22.598731,88.424878,2022-02-13,1900-01-01 23:50:00,1900-01-01 23:55:00,Sandstorms,low,motorcycle ,Metropolitian ,140,Cosmetics,4.3,9.081128975833424
xnzb532907287,36,11.001753,76.986241,11.111753,77.096241,2022-03-29,1900-01-01 18:45:00,1900-01-01 18:50:00,Fog,medium,motorcycle ,Urban ,155,Snacks,4.8,17.138101099748624
ltrp525870768,36,22.310237,73.158921,22.400237,73.248921,2022-03-16,1900-01-01 20:40:00,1900-01-01 20:45:00,Sunny,jam,motorcycle ,Metropolitian ,220,Skincare,4.0,13.631362526556742
rbzk606295253,22,23.359033,85.325347,23.439033,85.405347,2022-03-14,1900-01-01 22:10:00,1900-01-01 22:25:00,Windy,low,scooter ,Metropolitian ,75,Cosmetics,4.8,12.074079767859162
ltoi660207512,38,18.593481,73.785901,18.663481,73.855901,2022-03-31,1900-01-01 17:20:00,1900-01-01 17:25:00,Windy,medium,motorcycle ,Metropolitian ,165,Toys,4.4,10.723278983770946
pkhq469939766,39,21.186438,72.794115,21.236438,72.844115,2022-03-17,1900-01-01 19:55:00,1900-01-01 20:10:00,Fog,jam,motorcycle ,Metropolitian ,150,Cosmetics,4.9,7.601005130199629
jgbc287273591,24,22.725748,75.898497,22.775748,75.948497,2022-03-28,1900-01-01 18:15:00,1900-01-01 18:25:00,Stormy,medium,scooter ,Metropolitian ,110,Outdoors,4.9,7.562992931636466
xzzw562394658,30,0.0,0.0,0.07,0.07,2022-04-04,1900-01-01 23:50:00,1900-01-01 00:00:00,Fog,low,motorcycle ,Metropolitian ,215,Sports,4.1,11.007749968275446
gjwc226881646,35,17.450851,78.379347,17.540851,78.469347,2022-03-04,1900-01-01 17:25:00,1900-01-01 17:35:00,Fog,medium,motorcycle ,Metropolitian ,240,Jewelry,4.8,13.82933354706203
lrbb564302256,33,13.081878,80.248519,13.171878,80.338519,2022-03-04,1900-01-01 23:45:00,1900-01-01 00:00:00,Stormy,low,van,Metropolitian ,95,Shoes,4.5,13.969136262696317
fkyd365052251,39,10.035573,76.336958,10.105573,76.406958,2022-02-14,1900-01-01 18:30:00,1900-01-01 18:35:00,Windy,medium,motorcycle ,Urban ,105,Cosmetics,4.7,10.923282546105877
wciq107093545,31,22.308096,73.167753,22.388096,73.247753,2022-03-25,1900-01-01 21:35:00,1900-01-01 21:45:00,Windy,jam,motorcycle ,Metropolitian ,220,Outdoors,4.3,12.117053169029056
edxx482704762,37,12.975996,80.221898,12.985996,80.231898,2022-03-17,1900-01-01 08:40:00,1900-01-01 08:55:00,Windy,low,scooter ,Metropolitian ,130,Books,4.5,1.5525725601552687
jxsj508533395,37,12.3085,76.665808,12.3385,76.695808,2022-04-01,1900-01-01 22:35:00,1900-01-01 22:40:00,Windy,low,scooter ,Metropolitian ,26,Grocery,4.7,4.663573130744811
xlta607070306,33,19.178321,72.834715,19.188321,72.844715,2022-03-19,1900-01-01 11:45:00,1900-01-01 11:50:00,Windy,high,motorcycle ,Metropolitian ,155,Sports,5.0,1.5294993337647673
lubd358643567,24,0.0,0.0,0.06,0.06,2022-03-07,1900-01-01 23:25:00,1900-01-01 23:40:00,Stormy,low,scooter ,Urban ,19,Grocery,4.6,9.435214569886142
ycwb227184501,33,26.910262,75.783013,26.990262,75.863013,2022-03-02,1900-01-01 19:10:00,1900-01-01 19:15:00,Sunny,jam,scooter ,Metropolitian ,90,Kitchen,4.5,11.916773719200796
mikp615052003,39,25.443994,81.860187,25.513994,81.930187,2022-02-16,1900-01-01 18:45:00,1900-01-01 19:00:00,Fog,medium,motorcycle ,Metropolitian ,190,Electronics,4.7,10.486132185591915
djrw974238657,37,23.359194,85.325447,23.449194,85.415447,2022-03-29,1900-01-01 18:15:00,1900-01-01 18:25:00,Cloudy,medium,motorcycle ,Metropolitian ,160,Outdoors,4.6,13.583097424064334
rxki994339301,25,17.458998,78.500366,17.508998,78.550366,2022-03-07,1900-01-01 22:30:00,1900-01-01 22:35:00,Sandstorms,low,scooter ,Metropolitian ,85,Jewelry,4.9,7.683202017607464
wfjy432968933,28,18.530963,73.828972,18.590963,73.888972,2022-03-03,1900-01-01 19:00:00,1900-01-01 19:05:00,Fog,medium,scooter ,Urban ,55,Books,4.8,9.193106660745114
opdl820466364,38,12.321214,76.621094,12.361214,76.661094,2022-03-30,1900-01-01 13:10:00,1900-01-01 13:20:00,Windy,high,motorcycle ,Metropolitian ,155,Cosmetics,4.7,6.217892236064791
wbpn330130607,31,12.3085,76.665808,12.3685,76.725808,2022-03-19,1900-01-01 17:55:00,1900-01-01 18:05:00,Windy,medium,motorcycle ,Metropolitian ,125,Skincare,4.6,9.326885411940331
jtsd466670552,25,19.055831,72.833984,19.115831,72.893984,2022-03-15,1900-01-01 19:50:00,1900-01-01 20:05:00,Cloudy,jam,motorcycle ,Metropolitian ,110,Jewelry,4.8,9.17955113014458
enww399699472,35,12.337928,76.617889,12.407928,76.687889,2022-03-02,1900-01-01 21:15:00,1900-01-01 21:20:00,Fog,jam,motorcycle ,Metropolitian ,215,Skincare,4.9,10.88066687753199
rvns240114667,39,23.351489,85.324253,23.421489,85.394253,2022-03-31,1900-01-01 19:35:00,1900-01-01 19:45:00,Fog,jam,motorcycle ,Metropolitian ,210,Home,4.7,10.565277448614124
fvko144254933,38,22.728163,75.884212,22.808163,75.964212,2022-03-06,1900-01-01 19:10:00,1900-01-01 19:20:00,Stormy,jam,motorcycle ,Metropolitian ,210,Kitchen,3.9,12.100079134470624
jocn049365284,35,13.026286,80.275235,13.056286,80.305235,2022-03-21,1900-01-01 21:20:00,1900-01-01 21:30:00,Fog,jam,motorcycle ,Metropolitian ,170,Snacks,4.7,4.657166150850661
atgc248887447,29,26.766536,75.837333,26.786536,75.857333,2022-03-01,1900-01-01 09:50:00,1900-01-01 10:05:00,Sandstorms,low,motorcycle ,Metropolitian ,85,Sports,4.7,2.9812219730252805
jexa898688264,27,21.149834,72.778666,21.179834,72.808666,2022-03-24,1900-01-01 20:35:00,1900-01-01 20:40:00,Stormy,jam,scooter ,Metropolitian ,125,Pet Supplies,4.6,4.561271933129137
cmvs014428179,38,12.3085,76.665808,12.3985,76.755808,2022-04-04,1900-01-01 21:15:00,1900-01-01 21:25:00,Sandstorms,jam,motorcycle ,Semi-Urban ,270,Clothing,4.3,13.989936200971815
ntme294239634,36,21.149669,72.772629,21.219669,72.842629,2022-03-02,1900-01-01 23:00:00,1900-01-01 23:15:00,Windy,low,motorcycle ,Metropolitian ,105,Electronics,4.9,10.642303653494258
tryr235168039,26,17.411028,78.329645,17.451028,78.369645,2022-04-01,1900-01-01 15:00:00,1900-01-01 15:10:00,Cloudy,high,motorcycle ,Metropolitian ,170,Snacks,4.0,6.147413143793597
cpya420089193,26,26.482581,80.315628,26.572581,80.405628,2022-02-12,1900-01-01 19:45:00,1900-01-01 19:50:00,Fog,jam,motorcycle ,Metropolitian ,180,Pet Supplies,4.1,13.428495905673804
opvd660426426,36,12.284747,76.625861,12.344747,76.685861,2022-04-05,1900-01-01 17:45:00,1900-01-01 17:55:00,Sunny,medium,motorcycle ,Metropolitian ,85,Cosmetics,4.9,9.327298041355995
ecar963502319,21,26.911378,75.789034,26.921378,75.799034,2022-03-03,1900-01-01 09:00:00,1900-01-01 09:10:00,Sunny,low,motorcycle ,Metropolitian ,80,Electronics,4.7,1.4897950345723296
pbmy587069805,35,13.02978,80.208812,13.10978,80.288812,2022-04-06,1900-01-01 20:00:00,1900-01-01 20:05:00,Sunny,jam,van,Metropolitian ,135,Apparel,4.7,12.418411895127825
wasv461278289,20,12.323194,76.630583,12.363194,76.670583,2022-03-17,1900-01-01 12:50:00,1900-01-01 12:55:00,Fog,high,motorcycle ,Metropolitian ,130,Kitchen,4.5,6.217869277619281
byhp076235734,23,18.563934,73.915367,18.653934,74.005367,2022-03-31,1900-01-01 21:40:00,1900-01-01 21:55:00,Fog,jam,motorcycle ,Metropolitian ,230,Home,4.6,13.787822389026685
ohfh963147472,37,22.569367,88.433187,22.629367,88.493187,2022-02-17,1900-01-01 19:55:00,1900-01-01 20:05:00,Sunny,jam,motorcycle ,Metropolitian ,145,Sports,5.0,9.080199600851769
nkmh560985800,26,12.949934,77.699386,13.009934,77.759386,2022-03-09,1900-01-01 19:35:00,1900-01-01 19:40:00,Sandstorms,jam,motorcycle ,Metropolitian ,115,Shoes,4.8,9.315454502536896
gvea147758996,29,21.175975,72.795503,21.255975,72.875503,2022-03-27,1900-01-01 22:35:00,1900-01-01 22:50:00,Sandstorms,low,scooter ,Urban ,55,Sports,5.0,12.161433960486614
cypx969023715,26,22.725835,75.887648,22.835835,75.997648,2022-03-25,1900-01-01 17:10:00,1900-01-01 17:25:00,Stormy,medium,motorcycle ,Metropolitian ,140,Apparel,4.9,16.63689801869143
oamt174420009,29,18.536562,73.896485,18.596562,73.956485,2022-03-11,1900-01-01 19:35:00,1900-01-01 19:40:00,Cloudy,jam,motorcycle ,Metropolitian ,125,Electronics,4.8,9.192963864928403
vmgc964372188,29,23.416792,85.316842,23.436792,85.336842,2022-03-03,1900-01-01 10:30:00,1900-01-01 10:45:00,Sandstorms,low,motorcycle ,Metropolitian ,55,Snacks,4.7,3.0182306539515813
jnge623681084,21,30.89286,75.822199,30.92286,75.852199,2022-02-15,1900-01-01 18:10:00,1900-01-01 18:20:00,Windy,medium,scooter ,Metropolitian ,130,Electronics,4.9,4.395426318042399
kzvx918950241,22,12.310972,76.659264,12.330972,76.679264,2022-03-07,1900-01-01 10:10:00,1900-01-01 10:25:00,Stormy,low,motorcycle ,Metropolitian ,115,Apparel,4.3,3.1090633988087064
rlgt572766152,31,26.913987,75.752891,26.993987,75.832891,2022-03-18,1900-01-01 17:50:00,1900-01-01 18:05:00,Fog,medium,motorcycle ,Metropolitian ,195,Kitchen,4.0,11.916599298173361
lvnz878892159,20,11.001753,76.986241,11.021753,77.006241,2022-04-03,1900-01-01 08:50:00,1900-01-01 09:00:00,Fog,low,motorcycle ,Other,55,Apparel,4.5,3.1162528141358283
zhyo265634674,30,22.310237,73.158921,22.390237,73.238921,2022-04-06,1900-01-01 19:55:00,1900-01-01 20:10:00,Stormy,jam,van,Metropolitian ,160,Apparel,3.9,12.116967345533423
ezxe128319748,36,12.933284,77.615428,13.003284,77.685428,2022-03-06,1900-01-01 17:55:00,1900-01-01 18:10:00,Fog,medium,motorcycle ,Metropolitian ,215,Shoes,4.8,10.868278129872776
kifq556800414,24,12.297954,76.665169,12.337954,76.705169,2022-03-19,1900-01-01 15:30:00,1900-01-01 15:40:00,Fog,medium,scooter ,Metropolitian ,65,Cosmetics,4.7,6.2181616749438655
carl757119263,32,12.352058,76.60665,12.362058,76.61665,2022-03-21,1900-01-01 09:40:00,1900-01-01 09:50:00,Windy,low,van,Metropolitian ,125,Jewelry,4.7,1.554427122952697
ywqd911535741,25,13.086438,80.220672,13.146439,80.280672,2022-03-19,1900-01-01 18:20:00,1900-01-01 18:25:00,Windy,medium,motorcycle ,Metropolitian ,135,Clothing,5.0,9.313030022402005
ppqt362000534,27,17.429585,78.392621,17.469585,78.432621,2022-03-28,1900-01-01 15:35:00,1900-01-01 15:50:00,Windy,medium,scooter ,Metropolitian ,145,Skincare,4.5,6.147115113450801
czis944259836,32,12.978453,77.643685,13.048453,77.713685,2022-03-29,1900-01-01 18:15:00,1900-01-01 18:30:00,Sandstorms,medium,motorcycle ,Metropolitian ,165,Skincare,4.1,10.867315472600545
ibwr067523869,23,13.044694,80.26147,13.084694,80.30147,2022-03-17,1900-01-01 16:55:00,1900-01-01 17:00:00,Fog,medium,motorcycle ,Urban ,19,Grocery,4.7,6.209268458636906
fyao616279169,39,12.98041,77.640489,13.11041,77.770489,2022-03-29,1900-01-01 18:10:00,1900-01-01 18:15:00,Sunny,medium,motorcycle ,Metropolitian ,165,Shoes,4.4,20.180887043341485
bfvj522482572,20,0.0,0.0,0.06,0.06,2022-03-21,1900-01-01 19:15:00,1900-01-01 19:20:00,Fog,jam,motorcycle ,Metropolitian ,140,Apparel,4.8,9.435214569886142
zeaw181992534,20,26.846156,75.8023,26.926156,75.8823,2022-03-04,1900-01-01 18:25:00,1900-01-01 18:35:00,Windy,medium,van,Other,75,Cosmetics,4.8,11.919772453620496
tkua467465647,29,25.449659,81.839744,25.479659,81.869744,2022-02-15,1900-01-01 20:30:00,1900-01-01 20:45:00,Stormy,jam,scooter ,Metropolitian ,145,Skincare,4.6,4.494297369782853
ljgp550489562,26,26.911927,75.797282,27.051927,75.937282,2022-03-29,1900-01-01 22:55:00,1900-01-01 23:00:00,Stormy,low,scooter ,Metropolitian ,90,Snacks,4.9,20.85175515916497
hnoc705310037,25,10.020683,76.310631,10.030683,76.320631,2022-02-13,1900-01-01 10:55:00,1900-01-01 11:00:00,Stormy,low,motorcycle ,Metropolitian ,70,Apparel,5.0,1.5605756349366442
lzkv724137602,34,12.935662,77.61413,12.975662,77.65413,2022-04-03,1900-01-01 16:00:00,1900-01-01 16:15:00,Windy,medium,motorcycle ,Metropolitian ,150,Shoes,4.7,6.210598188745909
qpqb113436782,31,15.585658,73.743606,15.625658,73.783606,2022-02-13,1900-01-01 14:50:00,1900-01-01 15:05:00,Sunny,high,motorcycle ,Metropolitian ,140,Toys,4.9,6.1752921049733
teij116088130,24,0.0,0.0,0.13,0.13,2022-03-16,1900-01-01 20:20:00,1900-01-01 20:25:00,Fog,jam,motorcycle ,Metropolitian ,195,Cosmetics,4.7,20.442957999506234
zutg690542042,30,17.429585,78.392621,17.519585,78.482621,2022-04-02,1900-01-01 19:00:00,1900-01-01 19:15:00,Cloudy,medium,motorcycle ,Metropolitian ,150,Skincare,4.9,13.830103824771955
qphf884454355,36,26.766536,75.837333,26.896536,75.967333,2022-03-20,1900-01-01 18:15:00,1900-01-01 18:20:00,Sandstorms,medium,motorcycle ,Metropolitian ,180,Apparel,4.8,19.373772595112406
fcib257172141,36,26.846156,75.8023,26.986156,75.9423,2022-03-29,1900-01-01 23:35:00,1900-01-01 23:50:00,Fog,low,motorcycle ,Metropolitian ,185,Home,4.4,20.857144133204283
fium151549195,26,26.913987,75.752891,27.053987,75.892891,2022-03-04,1900-01-01 19:35:00,1900-01-01 19:40:00,Cloudy,jam,motorcycle ,Metropolitian ,215,Apparel,4.7,20.851586204058318
vvnq162473052,30,22.310526,73.170937,22.420526,73.280937,2022-03-27,1900-01-01 23:35:00,1900-01-01 23:45:00,Sunny,low,scooter ,Other,145,Apparel,4.6,16.65998620177866
hhem665543827,20,0.0,0.0,0.03,0.03,2022-02-11,1900-01-01 18:00:00,1900-01-01 18:15:00,Stormy,medium,scooter ,Metropolitian ,125,Shoes,4.8,4.717607608282883
zfgf746938367,33,12.972532,77.608179,13.022532,77.658179,2022-03-09,1900-01-01 18:10:00,1900-01-01 18:25:00,Fog,medium,van,Urban ,75,Books,4.7,7.762610961950507
nfdj333236314,34,19.103249,72.846749,19.193249,72.936749,2022-03-12,1900-01-01 21:10:00,1900-01-01 21:15:00,Windy,jam,motorcycle ,Metropolitian ,195,Clothing,4.0,13.766874024177369
zfxe533340329,36,17.426228,78.407495,17.506228,78.487495,2022-04-04,1900-01-01 23:40:00,1900-01-01 23:50:00,Windy,low,motorcycle ,Metropolitian ,100,Clothing,4.6,12.293694654324113
kwmv603335255,33,26.471617,80.313564,26.491617,80.333564,2022-02-11,1900-01-01 11:00:00,1900-01-01 11:10:00,Fog,low,motorcycle ,Metropolitian ,75,Apparel,4.6,2.9846413918422403
gopn683041817,22,19.866969,75.318894,19.976969,75.428894,2022-02-18,1900-01-01 22:45:00,1900-01-01 23:00:00,Sandstorms,low,motorcycle ,Metropolitian ,80,Jewelry,4.8,16.78829905146874
ppri902151840,38,18.593481,73.785901,18.603481,73.795901,2022-03-19,1900-01-01 11:00:00,1900-01-01 11:15:00,Sunny,low,scooter ,Metropolitian ,95,Clothing,4.7,1.5320248901841549
libi732501950,27,12.906229,77.596791,12.986229,77.676791,2022-03-02,1900-01-01 23:25:00,1900-01-01 23:40:00,Fog,low,scooter ,Metropolitian ,100,Kitchen,4.9,12.421425015967078
kdbu035077095,32,26.482581,80.315628,26.552581,80.385628,2022-02-14,1900-01-01 21:00:00,1900-01-01 21:10:00,Sunny,jam,scooter ,Metropolitian ,125,Books,4.8,10.444790582105199
mfol662804540,26,12.933298,77.614293,13.013298,77.694293,2022-03-27,1900-01-01 19:30:00,1900-01-01 19:40:00,Cloudy,jam,motorcycle ,Metropolitian ,215,Home,4.8,12.420767206584339
bdgu970232668,29,22.751857,75.866699,22.881857,75.996699,2022-03-04,1900-01-01 22:55:00,1900-01-01 23:05:00,Windy,low,motorcycle ,Urban ,75,Toys,4.5,19.65940068212694
odlo529484325,31,11.010375,76.95295,11.090375,77.03295,2022-04-06,1900-01-01 20:25:00,1900-01-01 20:40:00,Sunny,jam,motorcycle ,Urban ,145,Pet Supplies,4.5,12.464207020865894
vxvr447893698,28,17.483216,78.552111,17.523216,78.592111,2022-03-26,1900-01-01 12:35:00,1900-01-01 12:50:00,Stormy,high,motorcycle ,Metropolitian ,70,Outdoors,4.6,6.14625214794675
fmhd254099683,21,27.160934,78.044095,27.220934,78.104095,2022-02-11,1900-01-01 18:55:00,1900-01-01 19:00:00,Sunny,medium,motorcycle ,Metropolitian ,55,Toys,4.8,8.929099222315841
evzr452255970,21,11.006686,76.951736,11.056686,77.001736,2022-03-28,1900-01-01 22:45:00,1900-01-01 22:50:00,Sandstorms,low,motorcycle ,Metropolitian ,95,Clothing,4.0,7.790372885040046
hdgi344002220,30,0.0,0.0,0.08,0.08,2022-03-18,1900-01-01 23:45:00,1900-01-01 23:55:00,Windy,low,motorcycle ,Metropolitian ,145,Skincare,4.9,12.580285199006964
ypdy132507323,29,25.457687,81.835585,25.497687,81.875585,2022-02-11,1900-01-01 15:25:00,1900-01-01 15:30:00,Cloudy,medium,motorcycle ,Urban ,55,Shoes,4.7,5.992104991333009
vpun175942482,20,19.12663,72.829976,19.13663,72.839976,2022-03-28,1900-01-01 11:30:00,1900-01-01 11:40:00,Sunny,high,motorcycle ,Metropolitian ,70,Sports,4.8,1.5297253982538181
cdkz589624699,28,19.875016,75.322405,19.965016,75.412405,2022-02-16,1900-01-01 22:35:00,1900-01-01 22:45:00,Windy,low,motorcycle ,Urban ,75,Electronics,5.0,13.735961149288327
kiyg810534481,25,19.178321,72.834715,19.248321,72.904715,2022-03-16,1900-01-01 23:35:00,1900-01-01 23:45:00,Sandstorms,low,motorcycle ,Metropolitian ,16,Grocery,4.7,10.705574709545717
pwbi898606991,38,13.026279,80.174568,13.046279,80.194568,2022-03-28,1900-01-01 10:25:00,1900-01-01 10:30:00,Stormy,low,motorcycle ,Metropolitian ,100,Apparel,4.8,3.104808041823046
taqg748867597,39,17.455894,78.375467,17.485894,78.405467,2022-03-03,1900-01-01 22:20:00,1900-01-01 22:30:00,Stormy,low,motorcycle ,Metropolitian ,130,Pet Supplies,4.9,4.610079421503299
dkgi875489081,26,21.149834,72.778666,21.209834,72.838666,2022-03-13,1900-01-01 17:15:00,1900-01-01 17:20:00,Windy,medium,scooter ,Metropolitian ,130,Electronics,4.9,9.122113405583422
ubag651976139,33,11.022477,76.995667,11.092477,77.065667,2022-03-14,1900-01-01 21:30:00,1900-01-01 21:45:00,Windy,jam,motorcycle ,Urban ,215,Sports,4.4,10.906051686304858
zxtz236128998,24,22.310237,73.158921,22.370237,73.218921,2022-03-01,1900-01-01 18:40:00,1900-01-01 18:50:00,Sandstorms,medium,motorcycle ,Urban ,125,Home,4.6,9.088026352229768
hmju318251956,24,11.010375,76.95295,11.050375,76.99295,2022-03-21,1900-01-01 15:10:00,1900-01-01 15:20:00,Fog,medium,motorcycle ,Metropolitian ,140,Sports,4.9,6.23231198873087
ltwr528697521,33,22.745049,75.892471,22.835049,75.982471,2022-03-10,1900-01-01 22:50:00,1900-01-01 23:05:00,Stormy,low,scooter ,Metropolitian ,85,Snacks,4.5,13.611585523221796
jsku204560077,35,22.74806,75.8934,22.83806,75.9834,2022-03-20,1900-01-01 19:30:00,1900-01-01 19:40:00,Windy,jam,motorcycle ,Metropolitian ,220,Shoes,4.2,13.61144743131382
istj070213071,27,19.178321,72.834715,19.268321,72.924715,2022-04-06,1900-01-01 20:30:00,1900-01-01 20:35:00,Stormy,jam,motorcycle ,Metropolitian ,165,Jewelry,4.2,13.76391522226114
dahw022547497,29,12.979096,77.640625,13.009096,77.670625,2022-04-03,1900-01-01 18:45:00,1900-01-01 18:50:00,Sunny,medium,motorcycle ,Metropolitian ,75,Electronics,4.5,4.6575980282918135
vvgj958702360,34,27.163303,78.057044,27.293303,78.187044,2022-02-12,1900-01-01 23:10:00,1900-01-01 23:20:00,Fog,low,scooter ,Metropolitian ,135,Skincare,4.7,19.343513935805284
rabu202619192,20,26.482419,80.320939,26.502419,80.340939,2022-02-11,1900-01-01 11:10:00,1900-01-01 11:25:00,Cloudy,high,scooter ,Metropolitian ,25,Grocery,4.7,2.98451668225316
