Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Agent_Rating
lhus187289759,26,12.98041,77.640489,13.04041,77.700489,2022-03-07,1900-01-01 23:20:00,1900-01-01 23:30:00,Sandstorms,low,motorcycle ,Other,115,Toys,4.4
szbb646301545,24,11.022477,76.995667,11.132477,77.105667,2022-03-04,1900-01-01 17:50:00,1900-01-01 18:00:00,Stormy,medium,motorcycle ,Metropolitian ,150,Clothing,4.6
bwgn919229310,23,0.0,0.0,0.02,0.02,2022-04-03,1900-01-01 10:25:00,1900-01-01 10:35:00,Windy,low,scooter ,Metropolitian ,95,Pet Supplies,4.8
pdxn136638766,36,0.0,0.0,0.01,0.01,2022-03-11,1900-01-01 09:10:00,1900-01-01 09:25:00,Windy,low,scooter ,Metropolitian ,135,Electronics,4.9
zzsx562940707,39,12.310972,76.659264,12.350972,76.699264,2022-04-01,1900-01-01 12:30:00,1900-01-01 12:45:00,Cloudy,high,motorcycle ,Metropolitian ,140,Cosmetics,4.8
gyvm380029078,20,11.025083,77.015393,11.105083,77.095393,2022-03-20,1900-01-01 17:10:00,1900-01-01 17:20:00,Sandstorms,medium,motorcycle ,Metropolitian ,120,Toys,4.7
umwc109456087,20,12.316967,76.603067,12.446967,76.733067,2022-03-31,1900-01-01 19:15:00,1900-01-01 19:30:00,Cloudy,jam,motorcycle ,Urban ,180,Sports,5.0
dsbe906886027,29,22.538731,88.364878,22.598731,88.424878,2022-02-13,1900-01-01 23:50:00,1900-01-01 23:55:00,Sandstorms,low,motorcycle ,Metropolitian ,140,Cosmetics,4.3
xnzb532907287,36,11.001753,76.986241,11.111753,77.096241,2022-03-29,1900-01-01 18:45:00,1900-01-01 18:50:00,Fog,medium,motorcycle ,Urban ,155,Snacks,4.8
ltrp525870768,36,22.310237,73.158921,22.400237,73.248921,2022-03-16,1900-01-01 20:40:00,1900-01-01 20:45:00,Sunny,jam,motorcycle ,Metropolitian ,220,Skincare,4.0
rbzk606295253,22,23.359033,85.325347,23.439033,85.405347,2022-03-14,1900-01-01 22:10:00,1900-01-01 22:25:00,Windy,low,scooter ,Metropolitian ,75,Cosmetics,4.8
ltoi660207512,38,18.593481,73.785901,18.663481,73.855901,2022-03-31,1900-01-01 17:20:00,1900-01-01 17:25:00,Windy,medium,motorcycle ,Metropolitian ,165,Toys,4.4
pkhq469939766,39,21.186438,72.794115,21.236438,72.844115,2022-03-17,1900-01-01 19:55:00,1900-01-01 20:10:00,Fog,jam,motorcycle ,Metropolitian ,150,Cosmetics,4.9
jgbc287273591,24,22.725748,75.898497,22.775748,75.948497,2022-03-28,1900-01-01 18:15:00,1900-01-01 18:25:00,Stormy,medium,scooter ,Metropolitian ,110,Outdoors,4.9
xzzw562394658,30,0.0,0.0,0.07,0.07,2022-04-04,1900-01-01 23:50:00,1900-01-01 00:00:00,Fog,low,motorcycle ,Metropolitian ,215,Sports,4.1
gjwc226881646,35,17.450851,78.379347,17.540851,78.469347,2022-03-04,1900-01-01 17:25:00,1900-01-01 17:35:00,Fog,medium,motorcycle ,Metropolitian ,240,Jewelry,4.8
lrbb564302256,33,13.081878,80.248519,13.171878,80.338519,2022-03-04,1900-01-01 23:45:00,1900-01-01 00:00:00,Stormy,low,van,Metropolitian ,95,Shoes,4.5
fkyd365052251,39,10.035573,76.336958,10.105573,76.406958,2022-02-14,1900-01-01 18:30:00,1900-01-01 18:35:00,Windy,medium,motorcycle ,Urban ,105,Cosmetics,4.7
wciq107093545,31,22.308096,73.167753,22.388096,73.247753,2022-03-25,1900-01-01 21:35:00,1900-01-01 21:45:00,Windy,jam,motorcycle ,Metropolitian ,220,Outdoors,4.3
edxx482704762,37,12.975996,80.221898,12.985996,80.231898,2022-03-17,1900-01-01 08:40:00,1900-01-01 08:55:00,Windy,low,scooter ,Metropolitian ,130,Books,4.5
jxsj508533395,37,12.3085,76.665808,12.3385,76.695808,2022-04-01,1900-01-01 22:35:00,1900-01-01 22:40:00,Windy,low,scooter ,Metropolitian ,26,Grocery,4.7
xlta607070306,33,19.178321,72.834715,19.188321,72.844715,2022-03-19,1900-01-01 11:45:00,1900-01-01 11:50:00,Windy,high,motorcycle ,Metropolitian ,155,Sports,5.0
lubd358643567,24,0.0,0.0,0.06,0.06,2022-03-07,1900-01-01 23:25:00,1900-01-01 23:40:00,Stormy,low,scooter ,Urban ,19,Grocery,4.6
ycwb227184501,33,26.910262,75.783013,26.990262,75.863013,2022-03-02,1900-01-01 19:10:00,1900-01-01 19:15:00,Sunny,jam,scooter ,Metropolitian ,90,Kitchen,4.5
mikp615052003,39,25.443994,81.860187,25.513994,81.930187,2022-02-16,1900-01-01 18:45:00,1900-01-01 19:00:00,Fog,medium,motorcycle ,Metropolitian ,190,Electronics,4.7
djrw974238657,37,23.359194,85.325447,23.449194,85.415447,2022-03-29,1900-01-01 18:15:00,1900-01-01 18:25:00,Cloudy,medium,motorcycle ,Metropolitian ,160,Outdoors,4.6
rxki994339301,25,17.458998,78.500366,17.508998,78.550366,2022-03-07,1900-01-01 22:30:00,1900-01-01 22:35:00,Sandstorms,low,scooter ,Metropolitian ,85,Jewelry,4.9
wfjy432968933,28,18.530963,73.828972,18.590963,73.888972,2022-03-03,1900-01-01 19:00:00,1900-01-01 19:05:00,Fog,medium,scooter ,Urban ,55,Books,4.8
opdl820466364,38,12.321214,76.621094,12.361214,76.661094,2022-03-30,1900-01-01 13:10:00,1900-01-01 13:20:00,Windy,high,motorcycle ,Metropolitian ,155,Cosmetics,4.7
wbpn330130607,31,12.3085,76.665808,12.3685,76.725808,2022-03-19,1900-01-01 17:55:00,1900-01-01 18:05:00,Windy,medium,motorcycle ,Metropolitian ,125,Skincare,4.6
jtsd466670552,25,19.055831,72.833984,19.115831,72.893984,2022-03-15,1900-01-01 19:50:00,1900-01-01 20:05:00,Cloudy,jam,motorcycle ,Metropolitian ,110,Jewelry,4.8
enww399699472,35,12.337928,76.617889,12.407928,76.687889,2022-03-02,1900-01-01 21:15:00,1900-01-01 21:20:00,Fog,jam,motorcycle ,Metropolitian ,215,Skincare,4.9
rvns240114667,39,23.351489,85.324253,23.421489,85.394253,2022-03-31,1900-01-01 19:35:00,1900-01-01 19:45:00,Fog,jam,motorcycle ,Metropolitian ,210,Home,4.7
fvko144254933,38,22.728163,75.884212,22.808163,75.964212,2022-03-06,1900-01-01 19:10:00,1900-01-01 19:20:00,Stormy,jam,motorcycle ,Metropolitian ,210,Kitchen,3.9
jocn049365284,35,13.026286,80.275235,13.056286,80.305235,2022-03-21,1900-01-01 21:20:00,1900-01-01 21:30:00,Fog,jam,motorcycle ,Metropolitian ,170,Snacks,4.7
atgc248887447,29,26.766536,75.837333,26.786536,75.857333,2022-03-01,1900-01-01 09:50:00,1900-01-01 10:05:00,Sandstorms,low,motorcycle ,Metropolitian ,85,Sports,4.7
jexa898688264,27,21.149834,72.778666,21.179834,72.808666,2022-03-24,1900-01-01 20:35:00,1900-01-01 20:40:00,Stormy,jam,scooter ,Metropolitian ,125,Pet Supplies,4.6
cmvs014428179,38,12.3085,76.665808,12.3985,76.755808,2022-04-04,1900-01-01 21:15:00,1900-01-01 21:25:00,Sandstorms,jam,motorcycle ,Semi-Urban ,270,Clothing,4.3
ntme294239634,36,21.149669,72.772629,21.219669,72.842629,2022-03-02,1900-01-01 23:00:00,1900-01-01 23:15:00,Windy,low,motorcycle ,Metropolitian ,105,Electronics,4.9
tryr235168039,26,17.411028,78.329645,17.451028,78.369645,2022-04-01,1900-01-01 15:00:00,1900-01-01 15:10:00,Cloudy,high,motorcycle ,Metropolitian ,170,Snacks,4.0
cpya420089193,26,26.482581,80.315628,26.572581,80.405628,2022-02-12,1900-01-01 19:45:00,1900-01-01 19:50:00,Fog,jam,motorcycle ,Metropolitian ,180,Pet Supplies,4.1
opvd660426426,36,12.284747,76.625861,12.344747,76.685861,2022-04-05,1900-01-01 17:45:00,1900-01-01 17:55:00,Sunny,medium,motorcycle ,Metropolitian ,85,Cosmetics,4.9
ecar963502319,21,26.911378,75.789034,26.921378,75.799034,2022-03-03,1900-01-01 09:00:00,1900-01-01 09:10:00,Sunny,low,motorcycle ,Metropolitian ,80,Electronics,4.7
pbmy587069805,35,13.02978,80.208812,13.10978,80.288812,2022-04-06,1900-01-01 20:00:00,1900-01-01 20:05:00,Sunny,jam,van,Metropolitian ,135,Apparel,4.7
wasv461278289,20,12.323194,76.630583,12.363194,76.670583,2022-03-17,1900-01-01 12:50:00,1900-01-01 12:55:00,Fog,high,motorcycle ,Metropolitian ,130,Kitchen,4.5
byhp076235734,23,18.563934,73.915367,18.653934,74.005367,2022-03-31,1900-01-01 21:40:00,1900-01-01 21:55:00,Fog,jam,motorcycle ,Metropolitian ,230,Home,4.6
ohfh963147472,37,22.569367,88.433187,22.629367,88.493187,2022-02-17,1900-01-01 19:55:00,1900-01-01 20:05:00,Sunny,jam,motorcycle ,Metropolitian ,145,Sports,5.0
nkmh560985800,26,12.949934,77.699386,13.009934,77.759386,2022-03-09,1900-01-01 19:35:00,1900-01-01 19:40:00,Sandstorms,jam,motorcycle ,Metropolitian ,115,Shoes,4.8
gvea147758996,29,21.175975,72.795503,21.255975,72.875503,2022-03-27,1900-01-01 22:35:00,1900-01-01 22:50:00,Sandstorms,low,scooter ,Urban ,55,Sports,5.0
cypx969023715,26,22.725835,75.887648,22.835835,75.997648,2022-03-25,1900-01-01 17:10:00,1900-01-01 17:25:00,Stormy,medium,motorcycle ,Metropolitian ,140,Apparel,4.9
oamt174420009,29,18.536562,73.896485,18.596562,73.956485,2022-03-11,1900-01-01 19:35:00,1900-01-01 19:40:00,Cloudy,jam,motorcycle ,Metropolitian ,125,Electronics,4.8
vmgc964372188,29,23.416792,85.316842,23.436792,85.336842,2022-03-03,1900-01-01 10:30:00,1900-01-01 10:45:00,Sandstorms,low,motorcycle ,Metropolitian ,55,Snacks,4.7
jnge623681084,21,30.89286,75.822199,30.92286,75.852199,2022-02-15,1900-01-01 18:10:00,1900-01-01 18:20:00,Windy,medium,scooter ,Metropolitian ,130,Electronics,4.9
kzvx918950241,22,12.310972,76.659264,12.330972,76.679264,2022-03-07,1900-01-01 10:10:00,1900-01-01 10:25:00,Stormy,low,motorcycle ,Metropolitian ,115,Apparel,4.3
rlgt572766152,31,26.913987,75.752891,26.993987,75.832891,2022-03-18,1900-01-01 17:50:00,1900-01-01 18:05:00,Fog,medium,motorcycle ,Metropolitian ,195,Kitchen,4.0
lvnz878892159,20,11.001753,76.986241,11.021753,77.006241,2022-04-03,1900-01-01 08:50:00,1900-01-01 09:00:00,Fog,low,motorcycle ,Other,55,Apparel,4.5
zhyo265634674,30,22.310237,73.158921,22.390237,73.238921,2022-04-06,1900-01-01 19:55:00,1900-01-01 20:10:00,Stormy,jam,van,Metropolitian ,160,Apparel,3.9
ezxe128319748,36,12.933284,77.615428,13.003284,77.685428,2022-03-06,1900-01-01 17:55:00,1900-01-01 18:10:00,Fog,medium,motorcycle ,Metropolitian ,215,Shoes,4.8
kifq556800414,24,12.297954,76.665169,12.337954,76.705169,2022-03-19,1900-01-01 15:30:00,1900-01-01 15:40:00,Fog,medium,scooter ,Metropolitian ,65,Cosmetics,4.7
carl757119263,32,12.352058,76.60665,12.362058,76.61665,2022-03-21,1900-01-01 09:40:00,1900-01-01 09:50:00,Windy,low,van,Metropolitian ,125,Jewelry,4.7
ywqd911535741,25,13.086438,80.220672,13.146439,80.280672,2022-03-19,1900-01-01 18:20:00,1900-01-01 18:25:00,Windy,medium,motorcycle ,Metropolitian ,135,Clothing,5.0
ppqt362000534,27,17.429585,78.392621,17.469585,78.432621,2022-03-28,1900-01-01 15:35:00,1900-01-01 15:50:00,Windy,medium,scooter ,Metropolitian ,145,Skincare,4.5
czis944259836,32,12.978453,77.643685,13.048453,77.713685,2022-03-29,1900-01-01 18:15:00,1900-01-01 18:30:00,Sandstorms,medium,motorcycle ,Metropolitian ,165,Skincare,4.1
ibwr067523869,23,13.044694,80.26147,13.084694,80.30147,2022-03-17,1900-01-01 16:55:00,1900-01-01 17:00:00,Fog,medium,motorcycle ,Urban ,19,Grocery,4.7
fyao616279169,39,12.98041,77.640489,13.11041,77.770489,2022-03-29,1900-01-01 18:10:00,1900-01-01 18:15:00,Sunny,medium,motorcycle ,Metropolitian ,165,Shoes,4.4
bfvj522482572,20,0.0,0.0,0.06,0.06,2022-03-21,1900-01-01 19:15:00,1900-01-01 19:20:00,Fog,jam,motorcycle ,Metropolitian ,140,Apparel,4.8
zeaw181992534,20,26.846156,75.8023,26.926156,75.8823,2022-03-04,1900-01-01 18:25:00,1900-01-01 18:35:00,Windy,medium,van,Other,75,Cosmetics,4.8
tkua467465647,29,25.449659,81.839744,25.479659,81.869744,2022-02-15,1900-01-01 20:30:00,1900-01-01 20:45:00,Stormy,jam,scooter ,Metropolitian ,145,Skincare,4.6
ljgp550489562,26,26.911927,75.797282,27.051927,75.937282,2022-03-29,1900-01-01 22:55:00,1900-01-01 23:00:00,Stormy,low,scooter ,Metropolitian ,90,Snacks,4.9
hnoc705310037,25,10.020683,76.310631,10.030683,76.320631,2022-02-13,1900-01-01 10:55:00,1900-01-01 11:00:00,Stormy,low,motorcycle ,Metropolitian ,70,Apparel,5.0
lzkv724137602,34,12.935662,77.61413,12.975662,77.65413,2022-04-03,1900-01-01 16:00:00,1900-01-01 16:15:00,Windy,medium,motorcycle ,Metropolitian ,150,Shoes,4.7
qpqb113436782,31,15.585658,73.743606,15.625658,73.783606,2022-02-13,1900-01-01 14:50:00,1900-01-01 15:05:00,Sunny,high,motorcycle ,Metropolitian ,140,Toys,4.9
teij116088130,24,0.0,0.0,0.13,0.13,2022-03-16,1900-01-01 20:20:00,1900-01-01 20:25:00,Fog,jam,motorcycle ,Metropolitian ,195,Cosmetics,4.7
zutg690542042,30,17.429585,78.392621,17.519585,78.482621,2022-04-02,1900-01-01 19:00:00,1900-01-01 19:15:00,Cloudy,medium,motorcycle ,Metropolitian ,150,Skincare,4.9
qphf884454355,36,26.766536,75.837333,26.896536,75.967333,2022-03-20,1900-01-01 18:15:00,1900-01-01 18:20:00,Sandstorms,medium,motorcycle ,Metropolitian ,180,Apparel,4.8
fcib257172141,36,26.846156,75.8023,26.986156,75.9423,2022-03-29,1900-01-01 23:35:00,1900-01-01 23:50:00,Fog,low,motorcycle ,Metropolitian ,185,Home,4.4
fium151549195,26,26.913987,75.752891,27.053987,75.892891,2022-03-04,1900-01-01 19:35:00,1900-01-01 19:40:00,Cloudy,jam,motorcycle ,Metropolitian ,215,Apparel,4.7
vvnq162473052,30,22.310526,73.170937,22.420526,73.280937,2022-03-27,1900-01-01 23:35:00,1900-01-01 23:45:00,Sunny,low,scooter ,Other,145,Apparel,4.6
hhem665543827,20,0.0,0.0,0.03,0.03,2022-02-11,1900-01-01 18:00:00,1900-01-01 18:15:00,Stormy,medium,scooter ,Metropolitian ,125,Shoes,4.8
zfgf746938367,33,12.972532,77.608179,13.022532,77.658179,2022-03-09,1900-01-01 18:10:00,1900-01-01 18:25:00,Fog,medium,van,Urban ,75,Books,4.7
nfdj333236314,34,19.103249,72.846749,19.193249,72.936749,2022-03-12,1900-01-01 21:10:00,1900-01-01 21:15:00,Windy,jam,motorcycle ,Metropolitian ,195,Clothing,4.0
zfxe533340329,36,17.426228,78.407495,17.506228,78.487495,2022-04-04,1900-01-01 23:40:00,1900-01-01 23:50:00,Windy,low,motorcycle ,Metropolitian ,100,Clothing,4.6
kwmv603335255,33,26.471617,80.313564,26.491617,80.333564,2022-02-11,1900-01-01 11:00:00,1900-01-01 11:10:00,Fog,low,motorcycle ,Metropolitian ,75,Apparel,4.6
gopn683041817,22,19.866969,75.318894,19.976969,75.428894,2022-02-18,1900-01-01 22:45:00,1900-01-01 23:00:00,Sandstorms,low,motorcycle ,Metropolitian ,80,Jewelry,4.8
ppri902151840,38,18.593481,73.785901,18.603481,73.795901,2022-03-19,1900-01-01 11:00:00,1900-01-01 11:15:00,Sunny,low,scooter ,Metropolitian ,95,Clothing,4.7
libi732501950,27,12.906229,77.596791,12.986229,77.676791,2022-03-02,1900-01-01 23:25:00,1900-01-01 23:40:00,Fog,low,scooter ,Metropolitian ,100,Kitchen,4.9
kdbu035077095,32,26.482581,80.315628,26.552581,80.385628,2022-02-14,1900-01-01 21:00:00,1900-01-01 21:10:00,Sunny,jam,scooter ,Metropolitian ,125,Books,4.8
mfol662804540,26,12.933298,77.614293,13.013298,77.694293,2022-03-27,1900-01-01 19:30:00,1900-01-01 19:40:00,Cloudy,jam,motorcycle ,Metropolitian ,215,Home,4.8
bdgu970232668,29,22.751857,75.866699,22.881857,75.996699,2022-03-04,1900-01-01 22:55:00,1900-01-01 23:05:00,Windy,low,motorcycle ,Urban ,75,Toys,4.5
odlo529484325,31,11.010375,76.95295,11.090375,77.03295,2022-04-06,1900-01-01 20:25:00,1900-01-01 20:40:00,Sunny,jam,motorcycle ,Urban ,145,Pet Supplies,4.5
vxvr447893698,28,17.483216,78.552111,17.523216,78.592111,2022-03-26,1900-01-01 12:35:00,1900-01-01 12:50:00,Stormy,high,motorcycle ,Metropolitian ,70,Outdoors,4.6
fmhd254099683,21,27.160934,78.044095,27.220934,78.104095,2022-02-11,1900-01-01 18:55:00,1900-01-01 19:00:00,Sunny,medium,motorcycle ,Metropolitian ,55,Toys,4.8
evzr452255970,21,11.006686,76.951736,11.056686,77.001736,2022-03-28,1900-01-01 22:45:00,1900-01-01 22:50:00,Sandstorms,low,motorcycle ,Metropolitian ,95,Clothing,4.0
hdgi344002220,30,0.0,0.0,0.08,0.08,2022-03-18,1900-01-01 23:45:00,1900-01-01 23:55:00,Windy,low,motorcycle ,Metropolitian ,145,Skincare,4.9
ypdy132507323,29,25.457687,81.835585,25.497687,81.875585,2022-02-11,1900-01-01 15:25:00,1900-01-01 15:30:00,Cloudy,medium,motorcycle ,Urban ,55,Shoes,4.7
vpun175942482,20,19.12663,72.829976,19.13663,72.839976,2022-03-28,1900-01-01 11:30:00,1900-01-01 11:40:00,Sunny,high,motorcycle ,Metropolitian ,70,Sports,4.8
cdkz589624699,28,19.875016,75.322405,19.965016,75.412405,2022-02-16,1900-01-01 22:35:00,1900-01-01 22:45:00,Windy,low,motorcycle ,Urban ,75,Electronics,5.0
kiyg810534481,25,19.178321,72.834715,19.248321,72.904715,2022-03-16,1900-01-01 23:35:00,1900-01-01 23:45:00,Sandstorms,low,motorcycle ,Metropolitian ,16,Grocery,4.7
pwbi898606991,38,13.026279,80.174568,13.046279,80.194568,2022-03-28,1900-01-01 10:25:00,1900-01-01 10:30:00,Stormy,low,motorcycle ,Metropolitian ,100,Apparel,4.8
taqg748867597,39,17.455894,78.375467,17.485894,78.405467,2022-03-03,1900-01-01 22:20:00,1900-01-01 22:30:00,Stormy,low,motorcycle ,Metropolitian ,130,Pet Supplies,4.9
dkgi875489081,26,21.149834,72.778666,21.209834,72.838666,2022-03-13,1900-01-01 17:15:00,1900-01-01 17:20:00,Windy,medium,scooter ,Metropolitian ,130,Electronics,4.9
ubag651976139,33,11.022477,76.995667,11.092477,77.065667,2022-03-14,1900-01-01 21:30:00,1900-01-01 21:45:00,Windy,jam,motorcycle ,Urban ,215,Sports,4.4
zxtz236128998,24,22.310237,73.158921,22.370237,73.218921,2022-03-01,1900-01-01 18:40:00,1900-01-01 18:50:00,Sandstorms,medium,motorcycle ,Urban ,125,Home,4.6
hmju318251956,24,11.010375,76.95295,11.050375,76.99295,2022-03-21,1900-01-01 15:10:00,1900-01-01 15:20:00,Fog,medium,motorcycle ,Metropolitian ,140,Sports,4.9
ltwr528697521,33,22.745049,75.892471,22.835049,75.982471,2022-03-10,1900-01-01 22:50:00,1900-01-01 23:05:00,Stormy,low,scooter ,Metropolitian ,85,Snacks,4.5
jsku204560077,35,22.74806,75.8934,22.83806,75.9834,2022-03-20,1900-01-01 19:30:00,1900-01-01 19:40:00,Windy,jam,motorcycle ,Metropolitian ,220,Shoes,4.2
istj070213071,27,19.178321,72.834715,19.268321,72.924715,2022-04-06,1900-01-01 20:30:00,1900-01-01 20:35:00,Stormy,jam,motorcycle ,Metropolitian ,165,Jewelry,4.2
dahw022547497,29,12.979096,77.640625,13.009096,77.670625,2022-04-03,1900-01-01 18:45:00,1900-01-01 18:50:00,Sunny,medium,motorcycle ,Metropolitian ,75,Electronics,4.5
vvgj958702360,34,27.163303,78.057044,27.293303,78.187044,2022-02-12,1900-01-01 23:10:00,1900-01-01 23:20:00,Fog,low,scooter ,Metropolitian ,135,Skincare,4.7
rabu202619192,20,26.482419,80.320939,26.502419,80.340939,2022-02-11,1900-01-01 11:10:00,1900-01-01 11:25:00,Cloudy,high,scooter ,Metropolitian ,25,Grocery,4.7
aeuj226729421,29,22.310237,73.158921,22.350237,73.198921,2022-04-05,1900-01-01 13:50:00,1900-01-01 13:55:00,Sunny,high,motorcycle ,Metropolitian ,90,Shoes,4.8
rbiv368919286,22,22.307898,73.167788,22.367898,73.227788,2022-04-05,1900-01-01 18:40:00,1900-01-01 18:45:00,Stormy,medium,scooter ,Metropolitian ,105,Kitchen,4.9
kxfb230420855,35,27.160832,78.011608,27.230832,78.081608,2022-02-18,1900-01-01 21:15:00,1900-01-01 21:30:00,Cloudy,jam,motorcycle ,Metropolitian ,53,Grocery,4.9
hwmm104541576,32,10.027014,76.308053,10.137014,76.418053,2022-02-12,1900-01-01 21:45:00,1900-01-01 21:55:00,Sandstorms,jam,motorcycle ,Metropolitian ,210,Kitchen,4.4
qnwk753395424,28,30.890184,75.829615,31.000184,75.939615,2022-02-14,1900-01-01 21:20:00,1900-01-01 21:35:00,Sunny,jam,motorcycle ,Metropolitian ,100,Toys,4.9
vvqg343205052,30,11.003681,76.975525,11.133681,77.105525,2022-03-02,1900-01-01 22:45:00,1900-01-01 22:55:00,Fog,low,scooter ,Metropolitian ,145,Home,4.7
iuxj806937978,22,12.986047,80.218114,13.096047,80.328114,2022-04-04,1900-01-01 20:10:00,1900-01-01 20:20:00,Stormy,jam,scooter ,Urban ,75,Electronics,4.7
yyny933118563,36,11.006686,76.951736,11.056686,77.001736,2022-03-09,1900-01-01 18:20:00,1900-01-01 18:35:00,Fog,medium,motorcycle ,Metropolitian ,150,Home,4.7
bwhs416644198,23,21.15276,72.778059,21.28276,72.908059,2022-03-12,1900-01-01 20:40:00,1900-01-01 20:45:00,Windy,jam,motorcycle ,Metropolitian ,28,Grocery,4.8
rfxd157515921,22,22.753839,75.897429,22.773839,75.917429,2022-04-01,1900-01-01 10:00:00,1900-01-01 10:05:00,Stormy,low,motorcycle ,Other,19,Grocery,4.8
pgjt711137922,29,19.876106,75.340775,20.006106,75.470775,2022-02-18,1900-01-01 22:30:00,1900-01-01 22:40:00,Sandstorms,low,motorcycle ,Metropolitian ,75,Jewelry,4.5
fxir538138707,34,13.005801,80.250744,13.115801,80.360744,2022-03-23,1900-01-01 21:50:00,1900-01-01 22:05:00,Sandstorms,jam,motorcycle ,Urban ,250,Snacks,4.9
kezq280741564,38,12.933298,77.614293,12.943298,77.624293,2022-03-05,1900-01-01 11:50:00,1900-01-01 11:55:00,Stormy,high,motorcycle ,Metropolitian ,205,Kitchen,4.1
dqha770938362,35,0.0,0.0,0.07,0.07,2022-03-27,1900-01-01 17:25:00,1900-01-01 17:35:00,Fog,medium,motorcycle ,Metropolitian ,185,Pet Supplies,5.0
biau131098726,38,0.0,0.0,0.06,0.06,2022-03-19,1900-01-01 21:55:00,1900-01-01 22:10:00,Cloudy,jam,scooter ,Metropolitian ,140,Home,4.7
zkun393659280,32,30.328174,78.049117,30.398174,78.119117,2022-02-16,1900-01-01 18:40:00,1900-01-01 18:55:00,Cloudy,medium,scooter ,Metropolitian ,175,Cosmetics,4.3
lxwa140818117,20,12.978453,77.643685,13.048453,77.713685,2022-03-02,1900-01-01 20:25:00,1900-01-01 20:35:00,Windy,jam,motorcycle ,Metropolitian ,135,Home,4.5
uyid942578627,25,13.058616,80.264151,13.138616,80.344151,2022-03-02,1900-01-01 21:45:00,1900-01-01 21:50:00,Fog,jam,motorcycle ,Metropolitian ,215,Skincare,4.9
scqu849553683,29,26.911927,75.797282,26.971927,75.857282,2022-04-05,1900-01-01 22:20:00,1900-01-01 22:30:00,Fog,low,scooter ,Other,60,Books,4.5
mctx146223837,32,-27.165108,78.015053,27.225108,78.075053,2022-02-13,1900-01-01 20:55:00,1900-01-01 21:10:00,Sandstorms,jam,scooter ,Metropolitian ,155,Clothing,4.7
cyko979976221,39,0.0,0.0,0.13,0.13,2022-02-14,1900-01-01 21:35:00,1900-01-01 21:40:00,Cloudy,jam,motorcycle ,Metropolitian ,195,Clothing,4.1
uesw387337499,31,22.307898,73.167788,22.417898,73.277788,2022-03-20,1900-01-01 21:15:00,1900-01-01 21:20:00,Stormy,jam,motorcycle ,Urban ,235,Books,4.4
wowz415217997,37,21.170096,72.789122,21.220096,72.839122,2022-03-11,1900-01-01 23:30:00,1900-01-01 23:35:00,Fog,low,motorcycle ,Urban ,130,Apparel,4.5
uxsb403561931,36,30.905562,75.832841,30.995562,75.922841,2022-02-18,1900-01-01 17:15:00,1900-01-01 17:30:00,Cloudy,medium,van,Metropolitian ,155,Apparel,4.9
cyye995820696,37,26.849596,75.800512,26.989596,75.940512,2022-04-04,1900-01-01 20:45:00,1900-01-01 20:55:00,Sandstorms,jam,motorcycle ,Metropolitian ,210,Cosmetics,3.8
jbts229431770,38,11.003681,76.975525,11.043681,77.015525,2022-03-09,1900-01-01 13:30:00,1900-01-01 13:40:00,Cloudy,high,scooter ,Metropolitian ,125,Toys,4.9
iqbd216667101,37,27.163303,78.057044,27.243303,78.137044,2022-02-18,1900-01-01 22:00:00,1900-01-01 22:10:00,Sandstorms,jam,motorcycle ,Metropolitian ,195,Cosmetics,4.4
bszz787750715,21,21.157729,72.768726,21.247729,72.858726,2022-03-20,1900-01-01 23:20:00,1900-01-01 23:30:00,Fog,low,scooter ,Other,105,Snacks,4.9
eynm000731182,35,26.902328,75.794257,26.932328,75.824257,2022-03-26,1900-01-01 18:35:00,1900-01-01 18:40:00,Fog,medium,van,Metropolitian ,90,Toys,4.9
cdmn013747827,22,26.90519,75.810753,26.99519,75.900753,2022-03-29,1900-01-01 20:40:00,1900-01-01 20:55:00,Sandstorms,jam,scooter ,Urban ,110,Electronics,4.8
